SourceFile,proportion,median_rank,School,Normalized Proportion,Normalized Median Rank,Specialty
UCSD_match_list.csv,0.2246376811594203,38.0,UCSD,-0.3405232787401526,0.3317061966510848,Internal Medicine
University of Florida_match_list.csv,0.22727272727272727,43.0,University of Florida,-0.29652631411201397,0.5801752578129461,Internal Medicine
USC Keck_match_list.csv,0.22758620689655173,33.0,USC Keck,-0.2912921924579765,0.08323713548922355,Internal Medicine
University of Miami_match_list.csv,0.23958333333333334,52.0,University of Miami,-0.09097799498992815,1.0274195679042963,Internal Medicine
UVA_match_list.csv,0.24060150375939848,30.5,UVA,-0.07397775807005678,-0.04099739509170707,Internal Medicine
UTSW_match_list.csv,0.24257425742574257,16.0,UTSW,-0.041038989810990634,-0.7615576724611047,Internal Medicine
UPenn_match_list.csv,0.24786324786324787,8.0,UPenn,0.04727048000145482,-1.1591081703200827,Internal Medicine
Case Western_match_list.csv,0.2569832402234637,22.0,Case Western,0.1995456068977123,-0.4633947990668712,Internal Medicine
UNC_match_list.csv,0.26,26.0,UNC,0.24991598656946915,-0.2646195501373822,Internal Medicine
Emory_match_list.csv,0.26126126126126126,15.0,Emory,0.2709750742333699,-0.811251484693477,Internal Medicine
University of Iowa_match_list.csv,0.26153846153846155,48.5,University of Iowa,0.2756034451485133,0.8534912250909934,Internal Medicine
UWashington_match_list.csv,0.26506024096385544,58.0,UWashington,0.33440606117283117,1.3255824412985298,Internal Medicine
UCLA_match_list.csv,0.265625,11.0,UCLA,0.34383575699909885,-1.010026733622966,Internal Medicine
Pitt_match_list.csv,0.2672413793103448,26.0,Pitt,0.37082419677772777,-0.2646195501373822,Internal Medicine
Hofstra_match_list.csv,0.2727272727272727,76.0,Hofstra,0.46242132572337863,2.2200710614812302,Internal Medicine
Sydney Kimmel_match_list.csv,0.2727272727272727,48.0,Sydney Kimmel,0.46242132572337863,0.8286443189748073,Internal Medicine
Rutgers_match_list.csv,0.2857142857142857,62.0,Rutgers,0.6792635085334909,1.524357690228019,Internal Medicine
Brown_match_list.csv,0.2897196261682243,30.0,Brown,0.7461400695870769,-0.0658443012078932,Internal Medicine
Cornell_match_list.csv,0.2909090909090909,27.0,Cornell,0.7660003816575359,-0.21492573790500996,Internal Medicine
NYU_match_list.csv,0.2978723404255319,14.0,NYU,0.8822647009514684,-0.8609452969258492,Internal Medicine
Einstein_match_list.csv,0.30357142857142855,53.0,Einstein,0.9774215098973952,1.0771133801366686,Internal Medicine
UChicago_match_list.csv,0.3333333333333333,16.0,UChicago,1.474351512170569,-0.7615576724611047,Internal Medicine
Harvard_match_list.csv,0.3374233128834356,4.0,Harvard,1.5426412793541222,-1.3578834192495717,Internal Medicine
Northwestern_match_list.csv,0.3467741935483871,37.0,Northwestern,1.6987715131971646,0.28201238441871257,Internal Medicine
Hopkins_match_list.csv,0.3523809523809524,20.0,Hopkins,1.7923867136254013,-0.5627824235316157,Internal Medicine
Yale_match_list.csv,0.37272727272727274,20.0,Yale,2.1321061333612437,-0.5627824235316157,Internal Medicine
Brown_match_list.csv,0.0,,Brown,-0.990812461888273,,Interventional Radiology
Case Western_match_list.csv,0.0,,Case Western,-0.990812461888273,,Interventional Radiology
Colorado_match_list.csv,0.0,,Colorado,-0.990812461888273,,Interventional Radiology
Geisel (Dartmouth)_match_list.csv,0.0,,Geisel (Dartmouth),-0.990812461888273,,Interventional Radiology
Mayo_match_list.csv,0.0,,Mayo,-0.990812461888273,,Interventional Radiology
NYU_match_list.csv,0.0,,NYU,-0.990812461888273,,Interventional Radiology
Northwestern_match_list.csv,0.0,,Northwestern,-0.990812461888273,,Interventional Radiology
Pitt_match_list.csv,0.0,,Pitt,-0.990812461888273,,Interventional Radiology
UCSD_match_list.csv,0.0,,UCSD,-0.990812461888273,,Interventional Radiology
UChicago_match_list.csv,0.0,,UChicago,-0.990812461888273,,Interventional Radiology
University of Alabama_match_list.csv,0.0,,University of Alabama,-0.990812461888273,,Interventional Radiology
University of Florida_match_list.csv,0.0,,University of Florida,-0.990812461888273,,Interventional Radiology
WashU_match_list.csv,0.0,,WashU,-0.990812461888273,,Interventional Radiology
Yale_match_list.csv,0.0,,Yale,-0.990812461888273,,Interventional Radiology
University of Minnesota_match_list.csv,0.0048543689320388345,25.0,University of Minnesota,-0.4337763500338145,-0.513039649353883,Interventional Radiology
UTSW_match_list.csv,0.0049504950495049506,66.0,UTSW,-0.42274593197729055,0.9512180915061956,Interventional Radiology
Einstein_match_list.csv,0.005952380952380952,69.0,Einstein,-0.30778008663816314,1.0583589018130306,Interventional Radiology
UVA_match_list.csv,0.007518796992481203,2.0,UVA,-0.12803472473023952,-1.3344525283729516,Interventional Radiology
University of Iowa_match_list.csv,0.007692307692307693,85.0,University of Iowa,-0.10812446925736173,1.6297765567828175,Interventional Radiology
UCLA_match_list.csv,0.0078125,3.0,UCLA,-0.0943324693725038,-1.2987389249373398,Interventional Radiology
Columbia_match_list.csv,0.008130081300813009,34.0,Columbia,-0.05789019325397649,-0.19161721843337795,Interventional Radiology
UPenn_match_list.csv,0.008547008547008548,59.0,UPenn,-0.010048025631704885,0.7012228674569139,Interventional Radiology
Emory_match_list.csv,0.009009009009009009,7.0,Emory,0.04296626822000139,-1.1558845111948932,Interventional Radiology
Cornell_match_list.csv,0.00909090909090909,17.0,Cornell,0.05236425667553111,-0.7987484768387764,Interventional Radiology
University of Utah_match_list.csv,0.009433962264150943,89.0,University of Utah,0.09172941586661806,1.772630970525264,Interventional Radiology
Sydney Kimmel_match_list.csv,0.009569377990430622,17.0,Sydney Kimmel,0.1072682944946787,-0.7987484768387764,Interventional Radiology
Hofstra_match_list.csv,0.010101010101010102,95.0,Hofstra,0.16827278096039838,1.9869125911389343,Interventional Radiology
OhioState_match_list.csv,0.011049723756906077,26.0,OhioState,0.277137140785964,-0.4773260459182713,Interventional Radiology
Baylor_match_list.csv,0.01282051282051282,13.5,Baylor,0.48033419249657894,-0.9237460888634172,Interventional Radiology
UNC_match_list.csv,0.013333333333333334,37.0,UNC,0.5391800586719732,-0.08447640812654292,Interventional Radiology
Rutgers_match_list.csv,0.014285714285714285,6.5,Rutgers,0.6484652387119906,-1.173741312912699,Interventional Radiology
McGovern_match_list.csv,0.015384615384615385,25.0,McGovern,0.7745635233735495,-0.513039649353883,Interventional Radiology
University of Miami_match_list.csv,0.015625,79.0,University of Miami,0.8021475231432654,1.4154949361691473,Interventional Radiology
UWashington_match_list.csv,0.01606425702811245,53.5,UWashington,0.8525520207144329,0.5047980485610497,Interventional Radiology
Stanford_match_list.csv,0.016129032258064516,66.0,Stanford,0.8599849420152504,0.9512180915061956,Interventional Radiology
Hopkins_match_list.csv,0.01904761904761905,26.5,Hopkins,1.1948911389120787,-0.45946924420046553,Interventional Radiology
UMich_match_list.csv,0.01935483870967742,33.0,UMich,1.2301444227959553,-0.22733082186898962,Interventional Radiology
Harvard_match_list.csv,0.024539877300613498,9.5,Harvard,1.8251246925170879,-1.066600502605864,Interventional Radiology
USC Keck_match_list.csv,0.027586206896551724,45.0,USC Keck,2.174689304788098,0.20123241935835048,Interventional Radiology
Vanderbilt_match_list.csv,0.0375,35.0,Vanderbilt,3.312291502187419,-0.15590361499776628,Interventional Radiology
Cornell_match_list.csv,0.0,,Cornell,-1.2165721303104602,,Medicine/Pediatrics
Einstein_match_list.csv,0.0,,Einstein,-1.2165721303104602,,Medicine/Pediatrics
Hofstra_match_list.csv,0.0,,Hofstra,-1.2165721303104602,,Medicine/Pediatrics
Mayo_match_list.csv,0.0,,Mayo,-1.2165721303104602,,Medicine/Pediatrics
NYU_match_list.csv,0.0,,NYU,-1.2165721303104602,,Medicine/Pediatrics
Northwestern_match_list.csv,0.0,,Northwestern,-1.2165721303104602,,Medicine/Pediatrics
Yale_match_list.csv,0.0,,Yale,-1.2165721303104602,,Medicine/Pediatrics
Sydney Kimmel_match_list.csv,0.004784688995215311,,Sydney Kimmel,-0.8905355483742183,,Medicine/Pediatrics
University of Florida_match_list.csv,0.007575757575757576,,University of Florida,-0.7003475422447438,,Medicine/Pediatrics
University of Iowa_match_list.csv,0.007692307692307693,,University of Iowa,-0.6924056255052713,,Medicine/Pediatrics
Columbia_match_list.csv,0.008130081300813009,,Columbia,-0.662575011410667,,Medicine/Pediatrics
Pitt_match_list.csv,0.008620689655172414,,Pitt,-0.6291441507874037,,Medicine/Pediatrics
Hopkins_match_list.csv,0.009523809523809525,,Hopkins,-0.5676040767421311,,Medicine/Pediatrics
McGovern_match_list.csv,0.010256410256410256,,McGovern,-0.517683457236875,,Medicine/Pediatrics
WashU_match_list.csv,0.01098901098901099,,WashU,-0.46776283773161886,,Medicine/Pediatrics
Case Western_match_list.csv,0.0111731843575419,,Case Western,-0.45521296131968303,,Medicine/Pediatrics
Geisel (Dartmouth)_match_list.csv,0.0136986301369863,,Geisel (Dartmouth),-0.28312492997245264,,Medicine/Pediatrics
Rutgers_match_list.csv,0.014285714285714285,,Rutgers,-0.24312004995796654,,Medicine/Pediatrics
UVA_match_list.csv,0.015037593984962405,,UVA,-0.19188572993941427,,Medicine/Pediatrics
University of Miami_match_list.csv,0.015625,,University of Miami,-0.15185891742492025,,Medicine/Pediatrics
UWashington_match_list.csv,0.01606425702811245,,UWashington,-0.12192722067713407,,Medicine/Pediatrics
Stanford_match_list.csv,0.016129032258064516,,Stanford,-0.11751332991248349,,Medicine/Pediatrics
UPenn_match_list.csv,0.017094017094017096,,UPenn,-0.05175767518781806,,Medicine/Pediatrics
Harvard_match_list.csv,0.018404907975460124,,Harvard,0.037568586708090046,,Medicine/Pediatrics
University of Utah_match_list.csv,0.018867924528301886,,University of Utah,0.0691192965701918,,Medicine/Pediatrics
UMich_match_list.csv,0.01935483870967742,,UMich,0.10229843016711196,,Medicine/Pediatrics
USC Keck_match_list.csv,0.020689655172413793,,USC Keck,0.19325502054487548,,Medicine/Pediatrics
Colorado_match_list.csv,0.022556390977443608,,Colorado,0.3204574702461087,,Medicine/Pediatrics
UChicago_match_list.csv,0.022988505747126436,,UChicago,0.3499024817510239,,Medicine/Pediatrics
UCLA_match_list.csv,0.0234375,,UCLA,0.3804976890178498,,Medicine/Pediatrics
Baylor_match_list.csv,0.02564102564102564,,Baylor,0.5306495523735028,,Medicine/Pediatrics
Brown_match_list.csv,0.028037383177570093,,Brown,0.6939412984187331,,Medicine/Pediatrics
UCSD_match_list.csv,0.028985507246376812,,UCSD,0.7585480327235851,,Medicine/Pediatrics
UTSW_match_list.csv,0.0297029702970297,,UTSW,0.8074371456699722,,Medicine/Pediatrics
UNC_match_list.csv,0.03333333333333333,,UNC,1.0548160571786918,,Medicine/Pediatrics
Vanderbilt_match_list.csv,0.0375,,Vanderbilt,1.3387395806148357,,Medicine/Pediatrics
University of Minnesota_match_list.csv,0.038834951456310676,,University of Minnesota,1.429705369676901,,Medicine/Pediatrics
University of Alabama_match_list.csv,0.04081632653061224,,University of Alabama,1.5647195278395216,,Medicine/Pediatrics
OhioState_match_list.csv,0.055248618784530384,,OhioState,2.5481596721577473,,Medicine/Pediatrics
Emory_match_list.csv,0.06306306306306306,,Emory,3.0806487649392866,,Medicine/Pediatrics
Mayo_match_list.csv,0.0,,Mayo,-1.3208463519420248,,Neurological Surgery
University of Alabama_match_list.csv,0.0,,University of Alabama,-1.3208463519420248,,Neurological Surgery
University of Minnesota_match_list.csv,0.0048543689320388345,42.0,University of Minnesota,-0.9540310885962553,0.5120043830627882,Neurological Surgery
OhioState_match_list.csv,0.0055248618784530384,13.0,OhioState,-0.9033659969739114,-0.6221239187164935,Neurological Surgery
Einstein_match_list.csv,0.005952380952380952,7.0,Einstein,-0.8710609695061406,-0.8567711535673793,Neurological Surgery
Baylor_match_list.csv,0.00641025641025641,15.0,Baylor,-0.8364620939341496,-0.5439081737661982,Neurological Surgery
UMich_match_list.csv,0.0064516129032258064,12.0,UMich,-0.8333370342050666,-0.6612317911916411,Neurological Surgery
USC Keck_match_list.csv,0.006896551724137931,13.0,USC Keck,-0.7997157019473452,-0.6221239187164935,Neurological Surgery
Rutgers_match_list.csv,0.007142857142857143,114.0,Rutgers,-0.7811038930189639,3.3277712012734186,Neurological Surgery
UCSD_match_list.csv,0.007246376811594203,57.0,UCSD,-0.7732815385418179,1.098622470190003,Neurological Surgery
University of Iowa_match_list.csv,0.007692307692307693,1.0,University of Iowa,-0.7395852423325745,-1.0914183884182653,Neurological Surgery
UWashington_match_list.csv,0.008032128514056224,28.5,UWashington,-0.7139070407032414,-0.015951895351704996,Neurological Surgery
Northwestern_match_list.csv,0.008064516129032258,9.0,Northwestern,-0.711459704770827,-0.778555408617084,Neurological Surgery
Emory_match_list.csv,0.009009009009009009,35.0,Emory,-0.6400900974444704,0.2382492757367547,Neurological Surgery
Cornell_match_list.csv,0.00909090909090909,76.0,Cornell,-0.6339014042217654,1.841672047217808,Neurological Surgery
University of Utah_match_list.csv,0.009433962264150943,16.0,University of Utah,-0.6079789533643971,-0.5048003012910506,Neurological Surgery
McGovern_match_list.csv,0.010256410256410256,55.5,McGovern,-0.5458315391294244,1.0399606614772814,Neurological Surgery
NYU_match_list.csv,0.010638297872340425,1.0,NYU,-0.5169746046098064,-1.0914183884182653,Neurological Surgery
WashU_match_list.csv,0.01098901098901099,10.0,WashU,-0.4904733382142386,-0.7394475361419364,Neurological Surgery
UChicago_match_list.csv,0.011494252873563218,29.0,UChicago,-0.45229526861755887,0.0036020408858688253,Neurological Surgery
Geisel (Dartmouth)_match_list.csv,0.0136986301369863,14.0,Geisel (Dartmouth),-0.28572382797999013,-0.5830160462413458,Neurological Surgery
UTSW_match_list.csv,0.01485148514851485,11.0,UTSW,-0.19860955616140302,-0.7003396636667888,Neurological Surgery
UPenn_match_list.csv,0.017094017094017096,20.0,UPenn,-0.029154997254357367,-0.34836881139046,Neurological Surgery
Brown_match_list.csv,0.018691588785046728,10.5,Brown,0.0915638209407515,-0.7198935999043626,Neurological Surgery
Hopkins_match_list.csv,0.01904761904761905,3.0,Hopkins,0.1184668718528046,-1.01320264346797,Neurological Surgery
Sydney Kimmel_match_list.csv,0.019138755980861243,41.5,Sydney Kimmel,0.12535353799536342,0.4924504468252144,Neurological Surgery
Hofstra_match_list.csv,0.020202020202020204,61.5,Hofstra,0.2056979763252185,1.274607896328167,Neurological Surgery
University of Miami_match_list.csv,0.020833333333333332,45.0,University of Miami,0.2534024865835696,0.6293280004882311,Neurological Surgery
UVA_match_list.csv,0.022556390977443608,88.0,UVA,0.38360351834132556,2.3109665169195797,Neurological Surgery
Columbia_match_list.csv,0.024390243902439025,28.0,Columbia,0.522176678526964,-0.03550583158927882,Neurological Surgery
Pitt_match_list.csv,0.02586206896551724,7.0,Pitt,0.6333935855380236,-0.8567711535673793,Neurological Surgery
UNC_match_list.csv,0.02666666666666667,50.0,UNC,0.6941921613707364,0.8248673628639693,Neurological Surgery
Case Western_match_list.csv,0.027932960893854747,21.0,Case Western,0.7898783477570962,-0.3092609389153123,Neurological Surgery
Colorado_match_list.csv,0.03007518796992481,29.5,Colorado,0.9517534751024423,0.023155977123442646,Neurological Surgery
University of Florida_match_list.csv,0.030303030303030304,54.5,University of Florida,0.96897014045884,1.0008527890021337,Neurological Surgery
Harvard_match_list.csv,0.03067484662576687,17.0,Harvard,0.9970660483410592,-0.4656924288159029,Neurological Surgery
UCLA_match_list.csv,0.0390625,37.0,UCLA,1.6308702202934648,0.31646502068704996,Neurological Surgery
Stanford_match_list.csv,0.04838709677419355,14.0,Stanford,2.3354735310851624,-0.5830160462413458,Neurological Surgery
Vanderbilt_match_list.csv,0.05,3.5,Vanderbilt,2.4573508605194028,-0.9936487072303961,Neurological Surgery
Yale_match_list.csv,0.05454545454545454,8.5,Yale,2.8008233343795315,-0.7981093448546579,Neurological Surgery
UCLA_match_list.csv,0.0,,UCLA,-1.5925345777479603,,Neurology
USC Keck_match_list.csv,0.0,,USC Keck,-1.5925345777479603,,Neurology
UVA_match_list.csv,0.0,,UVA,-1.5925345777479603,,Neurology
University of Minnesota_match_list.csv,0.0048543689320388345,3.0,University of Minnesota,-1.3086500638405858,-0.9761020083002758,Neurology
UNC_match_list.csv,0.006666666666666667,5.0,UNC,-1.2026665119818323,-0.9002285328651703,Neurology
University of Florida_match_list.csv,0.007575757575757576,127.0,University of Florida,-1.1495026848319059,3.7280534686762636,Neurology
University of Utah_match_list.csv,0.009433962264150943,42.0,University of Utah,-1.0408344846826851,0.5034307626842809,Neurology
University of Miami_match_list.csv,0.010416666666666666,13.5,University of Miami,-0.9833657249883856,-0.577766262265972,Neurology
Geisel (Dartmouth)_match_list.csv,0.0136986301369863,97.0,Geisel (Dartmouth),-0.7914358124750948,2.5899513371496816,Neurology
UCSD_match_list.csv,0.014492753623188406,34.5,UCSD,-0.7449953043433344,0.21890522980263538,Neurology
University of Iowa_match_list.csv,0.015384615384615385,66.0,University of Iowa,-0.6928390413645882,1.4139124679055468,Neurology
Northwestern_match_list.csv,0.016129032258064516,62.5,Northwestern,-0.649305386378296,1.2811338858941121,Neurology
UPenn_match_list.csv,0.017094017094017096,18.0,UPenn,-0.5928728706553246,-0.40705094253698476,Neurology
Yale_match_list.csv,0.01818181818181818,27.5,Yale,-0.5292580347494297,-0.046651934220233775,Neurology
Harvard_match_list.csv,0.018404907975460124,2.0,Harvard,-0.5162116967985273,-1.0140387460178286,Neurology
Hopkins_match_list.csv,0.01904761904761905,8.5,Hopkins,-0.47862581841616614,-0.7674499508537358,Neurology
WashU_match_list.csv,0.02197802197802198,11.5,WashU,-0.3072552400574286,-0.6536397377010775,Neurology
UChicago_match_list.csv,0.022988505747126436,15.0,UChicago,-0.24816193717510543,-0.520861155689643,Neurology
UMich_match_list.csv,0.025806451612903226,3.5,UMich,-0.0833678715564974,-0.9571336394414994,Neurology
Pitt_match_list.csv,0.02586206896551724,27.0,Pitt,-0.08011535710349857,-0.06562030307901014,Neurology
Cornell_match_list.csv,0.02727272727272727,6.0,Cornell,0.002380236749835649,-0.8622917951476176,Neurology
Brown_match_list.csv,0.028037383177570093,34.0,Brown,0.04709747453949354,0.199936860943859,Neurology
Mayo_match_list.csv,0.029411764705882353,7.0,Mayo,0.12747159474966285,-0.8243550574300649,Neurology
UWashington_match_list.csv,0.0321285140562249,38.0,UWashington,0.28634766690807767,0.35168381181406994,Neurology
Stanford_match_list.csv,0.03225806451612903,1.5,Stanford,0.2939238049913683,-1.033007114876605,Neurology
OhioState_match_list.csv,0.03314917127071823,23.5,OhioState,0.3460359150117917,-0.1983988850904447,Neurology
Sydney Kimmel_match_list.csv,0.03349282296650718,24.0,Sydney Kimmel,0.36613273830196474,-0.17943051623166836,Neurology
Einstein_match_list.csv,0.03571428571428571,9.0,Einstein,0.4960443459991534,-0.7484815819949594,Neurology
Rutgers_match_list.csv,0.03571428571428571,54.0,Rutgers,0.4960443459991534,0.9586716152949137,Neurology
Vanderbilt_match_list.csv,0.0375,29.0,Vanderbilt,0.6004732921865091,0.01025317235609533,Neurology
Baylor_match_list.csv,0.038461538461538464,35.0,Baylor,0.6567042632104702,0.23787359866141175,Neurology
Hofstra_match_list.csv,0.04040404040404041,27.0,Hofstra,0.770302184470997,-0.06562030307901014,Neurology
University of Alabama_match_list.csv,0.04081632653061224,40.0,University of Alabama,0.7944127636773125,0.4275572872491754,Neurology
UTSW_match_list.csv,0.04455445544554455,38.0,UTSW,1.0130193271246766,0.35168381181406994,Neurology
Colorado_match_list.csv,0.045112781954887216,34.0,Colorado,1.0456703785641834,0.199936860943859,Neurology
McGovern_match_list.csv,0.046153846153846156,50.0,McGovern,1.1065520314021562,0.8069246644247028,Neurology
Columbia_match_list.csv,0.04878048780487805,6.0,Columbia,1.2601585863944391,-0.8622917951476176,Neurology
NYU_match_list.csv,0.05319148936170213,9.0,NYU,1.5181148831519966,-0.7484815819949594,Neurology
Case Western_match_list.csv,0.0670391061452514,18.5,Case Western,2.3279264187829347,-0.3880825736782084,Neurology
Emory_match_list.csv,0.07207207207207207,16.0,Emory,2.622255322426396,-0.48292441797209024,Neurology
Mayo_match_list.csv,0.0,,Mayo,-2.363543016538893,,Obstetrics and Gynecology
Yale_match_list.csv,0.01818181818181818,21.0,Yale,-1.595490214166208,-0.6021998932776114,Obstetrics and Gynecology
UChicago_match_list.csv,0.022988505747126436,4.5,UChicago,-1.392441772159636,-1.089640938968357,Obstetrics and Gynecology
UTSW_match_list.csv,0.024752475247524754,69.0,UTSW,-1.317926577665188,0.8158104214591035,Obstetrics and Gynecology
UPenn_match_list.csv,0.02564102564102564,14.0,UPenn,-1.280391628577414,-0.8089930641767156,Obstetrics and Gynecology
University of Minnesota_match_list.csv,0.02912621359223301,93.0,University of Minnesota,-1.1331671680777955,1.5248155788274609,Obstetrics and Gynecology
University of Iowa_match_list.csv,0.03076923076923077,189.0,University of Iowa,-1.0637613509851183,4.36083620830089,Obstetrics and Gynecology
Baylor_match_list.csv,0.03205128205128205,42.0,Baylor,-1.0096037815870444,0.018179619419701407,Obstetrics and Gynecology
Cornell_match_list.csv,0.03636363636363636,32.5,Cornell,-0.8274374117935229,-0.2624682553719401,Obstetrics and Gynecology
Vanderbilt_match_list.csv,0.0375,5.0,Vanderbilt,-0.7794341116452301,-1.0748699981898497,Obstetrics and Gynecology
University of Florida_match_list.csv,0.03787878787878788,29.0,University of Florida,-0.7634330115957991,-0.3658648408214922,Obstetrics and Gynecology
USC Keck_match_list.csv,0.041379310344827586,44.5,USC Keck,-0.6155607766562305,0.09203432331223864,Obstetrics and Gynecology
University of Miami_match_list.csv,0.041666666666666664,44.5,University of Miami,-0.6034220111014899,0.09203432331223864,Obstetrics and Gynecology
Sydney Kimmel_match_list.csv,0.0430622009569378,40.0,Sydney Kimmel,-0.5444705898667441,-0.040904143694328376,Obstetrics and Gynecology
Colorado_match_list.csv,0.045112781954887216,67.0,Colorado,-0.4578480933585468,0.7567266583450737,Obstetrics and Gynecology
Stanford_match_list.csv,0.04838709677419355,25.0,Stanford,-0.3195315263535216,-0.48403236704955177,Obstetrics and Gynecology
OhioState_match_list.csv,0.049723756906077346,60.0,OhioState,-0.2630671205472959,0.5499334874459695,Obstetrics and Gynecology
UWashington_match_list.csv,0.05220883534136546,74.0,UWashington,-0.15809019044865302,0.963519829244178,Obstetrics and Gynecology
Geisel (Dartmouth)_match_list.csv,0.0547945205479452,25.0,Geisel (Dartmouth),-0.04886333815545886,-0.48403236704955177,Obstetrics and Gynecology
WashU_match_list.csv,0.054945054945054944,13.0,WashU,-0.042504328050009775,-0.8385349457337304,Obstetrics and Gynecology
Case Western_match_list.csv,0.055865921787709494,45.5,Case Western,-0.0036042382987995494,0.12157620486925354,Obstetrics and Gynecology
Hopkins_match_list.csv,0.05714285714285714,48.5,Hopkins,0.05033721948954551,0.21020184954029822,Obstetrics and Gynecology
UCLA_match_list.csv,0.0625,35.0,UCLA,0.27663849161721166,-0.18861355147940284,Obstetrics and Gynecology
Rutgers_match_list.csv,0.06428571428571428,60.0,Rutgers,0.3520722489931001,0.5499334874459695,Obstetrics and Gynecology
Northwestern_match_list.csv,0.06451612903225806,3.5,Northwestern,0.36180563704160207,-1.119182820525372,Obstetrics and Gynecology
Columbia_match_list.csv,0.06504065040650407,16.0,Columbia,0.3839629431682731,-0.7499093010626858,Obstetrics and Gynecology
University of Utah_match_list.csv,0.0660377358490566,26.0,University of Utah,0.42608272792793456,-0.4544904854925369,Obstetrics and Gynecology
UNC_match_list.csv,0.06666666666666667,11.5,UNC,0.45265059216095194,-0.8828477680692528,Obstetrics and Gynecology
Einstein_match_list.csv,0.07142857142857142,26.5,Einstein,0.653807278496655,-0.4397195447140294,Obstetrics and Gynecology
NYU_match_list.csv,0.07446808510638298,22.0,NYU,0.7822051633917847,-0.5726580117205965,Obstetrics and Gynecology
UVA_match_list.csv,0.07518796992481203,50.0,UVA,0.8126151887616838,0.25451467187582055,Obstetrics and Gynecology
McGovern_match_list.csv,0.07692307692307693,52.0,McGovern,0.8859111473455437,0.31359843498985035,Obstetrics and Gynecology
UCSD_match_list.csv,0.07971014492753623,107.0,UCSD,1.0036449938630951,1.9384019206256695,Obstetrics and Gynecology
Harvard_match_list.csv,0.07975460122699386,6.0,Harvard,1.005522957059081,-1.0453281166328348,Obstetrics and Gynecology
Brown_match_list.csv,0.08411214953271028,26.0,Brown,1.189598452381472,-0.4544904854925369,Obstetrics and Gynecology
Pitt_match_list.csv,0.08620689655172414,15.0,Pitt,1.2780866498833205,-0.7794511826197007,Obstetrics and Gynecology
University of Alabama_match_list.csv,0.08843537414965986,46.0,University of Alabama,1.3722240154098808,0.136347145647761,Obstetrics and Gynecology
Hofstra_match_list.csv,0.09090909090909091,23.0,Hofstra,1.476720995324532,-0.5431161301635815,Obstetrics and Gynecology
Emory_match_list.csv,0.0990990990990991,36.0,Emory,1.8226907261230387,-0.15907166992238794,Obstetrics and Gynecology
UMich_match_list.csv,0.1032258064516129,66.5,UMich,1.997014829189899,0.7419557175665663,Obstetrics and Gynecology
UWashington_match_list.csv,0.0,,UWashington,-1.9658284547318428,,Orthopaedic Surgery
University of Utah_match_list.csv,0.009433962264150943,2.0,University of Utah,-1.5705222799809149,-1.729004105778803,Orthopaedic Surgery
Einstein_match_list.csv,0.011904761904761904,65.5,Einstein,-1.466989710403291,1.4783956455029987,Orthopaedic Surgery
Emory_match_list.csv,0.018018018018018018,58.0,Emory,-1.210829274126467,1.0995689032256206,Orthopaedic Surgery
Hofstra_match_list.csv,0.020202020202020204,36.0,Hofstra,-1.119314221931876,-0.011656207454688698,Orthopaedic Surgery
UCSD_match_list.csv,0.021739130434782608,37.0,UCSD,-1.0549055303057917,0.03885402484896173,Orthopaedic Surgery
UVA_match_list.csv,0.022556390977443608,17.0,UVA,-1.0206603075830079,-0.9713506212240468,Orthopaedic Surgery
University of Alabama_match_list.csv,0.027210884353741496,69.0,University of Alabama,-0.8256256105522958,1.6551814585657754,Orthopaedic Surgery
Yale_match_list.csv,0.02727272727272727,13.0,Yale,-0.8230342404518878,-1.1733915504386485,Orthopaedic Surgery
UChicago_match_list.csv,0.034482758620689655,45.0,UChicago,-0.5209162297801755,0.44293588327816513,Orthopaedic Surgery
Rutgers_match_list.csv,0.03571428571428571,61.0,Rutgers,-0.46931222174618736,1.251099600136572,Orthopaedic Surgery
McGovern_match_list.csv,0.035897435897435895,42.0,McGovern,-0.46163777952574814,0.29140518636721385,Orthopaedic Surgery
Brown_match_list.csv,0.037383177570093455,32.5,Brown,-0.3993815566533998,-0.18844202051746517,Orthopaedic Surgery
Vanderbilt_match_list.csv,0.0375,16.0,Vanderbilt,-0.3944864100969046,-1.0218608535276972,Orthopaedic Surgery
Colorado_match_list.csv,0.03759398496240601,58.0,Colorado,-0.3905482094837845,1.0995689032256206,Orthopaedic Surgery
Hopkins_match_list.csv,0.0380952380952381,36.0,Hopkins,-0.3695444728804768,-0.011656207454688698,Orthopaedic Surgery
UCLA_match_list.csv,0.0390625,73.0,UCLA,-0.3290138249037821,1.857222387780377,Orthopaedic Surgery
UPenn_match_list.csv,0.042735042735042736,18.0,UPenn,-0.17512526996268235,-0.9208403889203963,Orthopaedic Surgery
University of Minnesota_match_list.csv,0.043689320388349516,29.0,University of Minnesota,-0.13513869399210884,-0.3652278335802417,Orthopaedic Surgery
WashU_match_list.csv,0.04395604395604396,31.0,WashU,-0.12396232182642053,-0.26420736897294084,Orthopaedic Surgery
UTSW_match_list.csv,0.04455445544554455,24.0,UTSW,-0.09888741160122318,-0.6177789950984938,Orthopaedic Surgery
University of Florida_match_list.csv,0.045454545454545456,48.5,University of Florida,-0.0611714309319176,0.6197216963409417,Orthopaedic Surgery
University of Iowa_match_list.csv,0.046153846153846156,44.0,University of Iowa,-0.031869015181149464,0.3924256509745147,Orthopaedic Surgery
